order_id,user_id,status,region,channel,total,items,note,placed_at
113458,1202,fulfilled,EMEA,partner,2339.29,1,priority handling requested,2024-05-24
102809,1051,refunded,APAC,retail,1538.35,28,priority handling requested,2025-02-10
117796,1160,refunded,APAC,web,1266.45,16,priority handling requested,2025-06-16
113552,1276,fulfilled,EMEA,retail,1894.16,10,priority handling requested,2024-09-09
107265,1129,refunded,NA,web,787.41,21,priority handling requested,2024-09-22
104674,1278,pending,APAC,retail,864.62,30,,2024-05-16
119562,1327,fulfilled,NA,phone,2219.22,5,,2025-03-16
115915,1068,refunded,EMEA,partner,859.41,2,,2024-03-04
115754,1172,fulfilled,APAC,phone,2063.97,1,priority handling requested,2024-11-24
114888,1297,pending,APAC,partner,439.07,23,priority handling requested,2025-04-05
119661,1391,fulfilled,NA,web,236.77,3,priority handling requested,2025-01-08
112607,1253,refunded,NA,phone,357.21,20,priority handling requested,2024-02-03
105492,1367,fulfilled,APAC,retail,737.03,4,priority handling requested,2024-05-16
108048,1243,cancelled,LATAM,partner,1539.29,22,priority handling requested,2025-01-19
118943,1146,fulfilled,NA,retail,1075.67,1,,2024-10-24
100973,1195,cancelled,APAC,phone,901.71,5,priority handling requested,2025-04-25
105457,1377,cancelled,APAC,partner,2174.17,22,priority handling requested,2024-12-16
109980,1230,pending,NA,phone,2268.86,15,,2024-06-13
106676,1341,cancelled,LATAM,phone,2281.93,13,priority handling requested,2025-03-31
117311,1058,pending,EMEA,partner,1324.96,4,priority handling requested,2025-03-20
109636,1324,cancelled,APAC,web,196.49,24,priority handling requested,2024-10-07
109566,1284,pending,LATAM,partner,1672.9,4,priority handling requested,2024-03-17
118358,1135,refunded,EMEA,phone,1315.88,4,priority handling requested,2024-03-17
108943,1018,refunded,LATAM,web,2308.26,22,priority handling requested,2024-01-11
116443,1289,refunded,APAC,retail,2146.85,30,priority handling requested,2024-08-11
114474,1167,pending,EMEA,partner,1144.27,4,priority handling requested,2024-04-13
106803,1396,pending,NA,retail,199.36,5,,2024-07-30
119274,1253,refunded,NA,web,1784.4,8,,2025-04-14
116793,1174,fulfilled,LATAM,retail,1524.94,18,priority handling requested,2024-02-16
103427,1014,pending,APAC,partner,1529.06,17,priority handling requested,2025-01-09
107040,1295,pending,NA,retail,234.38,1,priority handling requested,2024-06-23
113769,1105,pending,EMEA,phone,1188.01,7,,2025-05-23
119699,1015,fulfilled,EMEA,phone,2305.42,18,priority handling requested,2025-06-16
114884,1022,cancelled,EMEA,retail,2150.32,30,priority handling requested,2024-09-15
109190,1278,fulfilled,APAC,retail,523.48,17,priority handling requested,2025-03-26
110454,1123,pending,NA,partner,904.39,25,priority handling requested,2024-02-03
100168,1103,cancelled,LATAM,retail,1885.31,8,,2024-12-22
112928,1026,pending,EMEA,phone,2083.51,14,priority handling requested,2024-06-16
103758,1313,fulfilled,APAC,web,1889.86,2,priority handling requested,2024-12-17
113498,1146,refunded,LATAM,partner,562.48,3,priority handling requested,2025-05-16
103243,1323,cancelled,APAC,partner,2310.29,11,priority handling requested,2024-12-26
109611,1029,cancelled,APAC,partner,2013.3,19,priority handling requested,2024-11-15
101996,1289,fulfilled,LATAM,web,1525.38,20,priority handling requested,2024-04-15
100199,1024,cancelled,LATAM,web,761.37,4,priority handling requested,2024-09-26
114308,1349,cancelled,APAC,web,536.25,4,priority handling requested,2024-03-05
110892,1222,pending,APAC,phone,1062.98,3,priority handling requested,2024-11-16
112178,1363,fulfilled,EMEA,retail,2347.61,28,,2024-12-08
100624,1257,refunded,APAC,web,94.37,12,priority handling requested,2025-04-22
109063,1185,refunded,LATAM,web,1270.14,23,priority handling requested,2024-04-07
103881,1079,refunded,LATAM,phone,807.36,13,priority handling requested,2024-01-09
109947,1325,pending,EMEA,partner,1210.52,8,priority handling requested,2024-01-15
106959,1222,pending,LATAM,retail,1137.2,2,priority handling requested,2025-04-22
111562,1284,refunded,LATAM,web,1976.45,12,priority handling requested,2024-01-29
112438,1188,pending,LATAM,partner,1972.18,2,priority handling requested,2025-03-14
103953,1117,fulfilled,NA,phone,754.74,12,priority handling requested,2025-05-14
118868,1221,pending,APAC,partner,636.74,14,,2024-12-05
118284,1157,cancelled,LATAM,partner,199.75,2,priority handling requested,2024-04-23
110683,1160,refunded,APAC,partner,198.33,23,priority handling requested,2025-03-06
107695,1270,refunded,APAC,web,1910.45,20,priority handling requested,2024-07-04
104148,1329,pending,NA,partner,2202.32,27,priority handling requested,2025-03-17
109182,1052,fulfilled,EMEA,phone,921.56,30,priority handling requested,2024-11-24
100976,1066,fulfilled,EMEA,phone,1575.95,28,,2025-01-23
117393,1238,pending,APAC,partner,652.31,10,priority handling requested,2024-03-15
114973,1135,pending,APAC,partner,1109.83,27,,2024-09-24
118726,1122,cancelled,EMEA,phone,2396.59,23,priority handling requested,2024-03-20
114833,1339,pending,LATAM,retail,2000.08,1,priority handling requested,2024-03-08
114181,1059,refunded,LATAM,web,1638.15,19,priority handling requested,2024-01-09
119787,1139,fulfilled,EMEA,retail,821.86,10,priority handling requested,2024-02-27
112577,1249,fulfilled,NA,phone,1298.13,10,priority handling requested,2024-04-03
114024,1396,cancelled,EMEA,phone,1445.97,13,priority handling requested,2025-01-24
116358,1122,pending,APAC,partner,1336.0,8,priority handling requested,2025-06-10
111635,1386,cancelled,APAC,phone,1673.5,18,priority handling requested,2024-11-29
112504,1187,refunded,APAC,partner,1009.01,14,priority handling requested,2024-09-02
101019,1185,pending,LATAM,partner,125.24,19,priority handling requested,2024-12-23
118236,1053,fulfilled,APAC,partner,1207.74,23,priority handling requested,2024-09-21
105316,1041,fulfilled,NA,phone,1213.89,11,,2024-05-18
106186,1286,cancelled,EMEA,retail,1170.32,23,priority handling requested,2025-05-08
117034,1280,refunded,NA,web,1196.35,8,priority handling requested,2025-01-30
118305,1249,fulfilled,EMEA,web,747.46,16,priority handling requested,2024-10-24
109132,1349,cancelled,EMEA,web,1406.53,2,priority handling requested,2025-03-04
110661,1053,fulfilled,APAC,web,2081.11,22,priority handling requested,2024-11-15
113789,1163,fulfilled,NA,partner,149.06,13,priority handling requested,2025-06-18
106125,1181,fulfilled,NA,retail,100.1,23,priority handling requested,2024-08-28
108408,1328,refunded,LATAM,phone,843.37,10,priority handling requested,2025-05-12
116582,1277,pending,EMEA,retail,2313.06,14,priority handling requested,2025-02-12
101064,1284,refunded,EMEA,partner,2076.44,12,priority handling requested,2024-01-07
109630,1002,cancelled,LATAM,partner,185.73,4,priority handling requested,2024-07-25
113788,1246,fulfilled,APAC,phone,2386.97,28,,2024-11-10
116996,1118,cancelled,EMEA,phone,1753.19,19,,2024-02-15
109590,1328,cancelled,LATAM,phone,1014.11,15,priority handling requested,2024-07-26
110464,1396,refunded,NA,phone,2212.48,1,priority handling requested,2024-01-04
107251,1297,pending,LATAM,retail,1900.97,5,priority handling requested,2024-12-31
118915,1252,fulfilled,NA,retail,2083.27,4,priority handling requested,2024-10-10
104843,1207,fulfilled,NA,web,235.49,6,priority handling requested,2025-01-21
102658,1202,fulfilled,LATAM,retail,2457.16,12,,2024-09-04
110520,1168,cancelled,LATAM,web,647.69,21,priority handling requested,2025-04-18
110134,1046,fulfilled,NA,partner,158.61,15,priority handling requested,2024-02-07
113639,1215,refunded,NA,partner,4.8,13,priority handling requested,2024-06-16
116762,1208,pending,APAC,phone,1066.28,6,priority handling requested,2025-03-13
112242,1215,fulfilled,LATAM,web,241.07,22,priority handling requested,2025-03-04
115083,1219,refunded,APAC,partner,751.07,8,priority handling requested,2024-11-19
116427,1220,cancelled,NA,phone,214.13,24,priority handling requested,2024-11-06
106329,1139,fulfilled,NA,web,1886.45,2,priority handling requested,2024-09-09
119682,1350,fulfilled,LATAM,retail,1618.3,25,,2024-07-25
119800,1213,fulfilled,APAC,phone,803.41,7,priority handling requested,2024-12-21
114505,1196,refunded,APAC,partner,1117.28,20,priority handling requested,2024-06-05
119565,1311,cancelled,NA,web,902.52,27,priority handling requested,2024-03-15
100888,1373,fulfilled,LATAM,retail,249.46,1,priority handling requested,2025-02-08
108908,1207,refunded,NA,phone,816.68,19,,2024-05-01
117399,1149,refunded,LATAM,partner,1896.33,7,,2024-08-03
107399,1129,refunded,APAC,retail,1555.98,15,priority handling requested,2025-05-23
111326,1219,pending,EMEA,retail,711.74,18,priority handling requested,2025-03-07
102732,1090,pending,NA,phone,16.17,28,priority handling requested,2024-06-19
104363,1149,refunded,APAC,retail,252.92,22,priority handling requested,2025-01-29
102950,1126,fulfilled,LATAM,retail,1254.14,7,priority handling requested,2024-06-05
115303,1319,cancelled,EMEA,retail,1251.2,20,priority handling requested,2025-03-02
107654,1095,fulfilled,APAC,partner,542.55,25,priority handling requested,2024-10-01
116435,1175,pending,APAC,retail,1244.23,16,,2024-09-04
115313,1242,fulfilled,APAC,partner,989.04,5,priority handling requested,2024-02-27
107066,1185,refunded,LATAM,retail,1179.41,24,priority handling requested,2024-06-28
101313,1091,refunded,LATAM,phone,963.4,26,priority handling requested,2025-02-03
100494,1353,pending,EMEA,web,1148.79,13,priority handling requested,2024-10-21
118516,1190,pending,NA,phone,1201.88,20,,2024-07-24
114405,1164,pending,LATAM,retail,824.63,7,,2024-08-26
108107,1048,pending,NA,web,1659.14,14,priority handling requested,2024-11-26
103763,1352,refunded,EMEA,retail,1062.16,27,priority handling requested,2024-08-30
103303,1388,pending,APAC,retail,691.6,24,priority handling requested,2024-02-15
104177,1330,pending,LATAM,retail,886.51,15,priority handling requested,2025-02-19
117054,1009,refunded,APAC,retail,208.02,5,priority handling requested,2025-05-07
107477,1120,cancelled,APAC,partner,1200.94,9,priority handling requested,2024-06-14
111674,1221,fulfilled,NA,web,2126.69,20,priority handling requested,2024-03-28
102764,1166,fulfilled,LATAM,web,266.44,23,,2024-01-10
116757,1361,refunded,APAC,phone,1891.95,14,priority handling requested,2024-10-26
116392,1271,pending,NA,web,1081.78,23,priority handling requested,2025-03-05
118918,1283,refunded,NA,phone,384.41,24,priority handling requested,2025-05-13
117596,1264,cancelled,NA,retail,1324.42,25,priority handling requested,2024-07-31
100995,1109,refunded,LATAM,partner,2020.93,17,,2025-03-19
108570,1014,refunded,LATAM,partner,1168.97,20,priority handling requested,2024-01-18
102780,1382,refunded,LATAM,phone,645.83,23,priority handling requested,2024-03-22
118005,1303,cancelled,NA,web,1694.12,12,priority handling requested,2024-11-20
105565,1280,cancelled,NA,retail,62.54,8,priority handling requested,2024-08-23
100370,1189,fulfilled,LATAM,web,1187.23,11,priority handling requested,2024-04-19
116156,1130,refunded,APAC,retail,290.97,9,priority handling requested,2025-01-25
102672,1200,fulfilled,NA,web,1718.12,18,priority handling requested,2024-01-15
110121,1386,fulfilled,NA,web,759.51,17,priority handling requested,2024-09-21
108609,1366,fulfilled,EMEA,partner,1946.27,5,priority handling requested,2024-07-23
105472,1385,pending,EMEA,phone,444.78,10,priority handling requested,2024-02-01
105139,1373,refunded,APAC,partner,2372.45,22,priority handling requested,2025-05-08
112999,1149,fulfilled,EMEA,partner,2059.67,7,priority handling requested,2024-08-30
105173,1032,cancelled,EMEA,retail,1870.28,21,,2024-12-16
100396,1399,refunded,APAC,phone,1905.0,5,priority handling requested,2025-02-08
107362,1137,fulfilled,APAC,retail,2276.97,22,priority handling requested,2025-03-29
114926,1164,cancelled,NA,partner,1587.58,7,priority handling requested,2025-05-26
109167,1119,pending,NA,partner,2415.58,23,,2024-05-09
118526,1297,fulfilled,LATAM,web,244.5,29,priority handling requested,2024-01-22
107152,1045,pending,LATAM,retail,1242.57,9,priority handling requested,2025-04-08
106169,1102,pending,NA,web,1060.81,3,,2025-04-21
108819,1396,refunded,EMEA,retail,1108.78,25,priority handling requested,2024-07-25
106433,1025,pending,NA,partner,1190.47,9,priority handling requested,2025-02-07
118624,1329,refunded,NA,phone,14.88,17,priority handling requested,2024-07-06
109775,1040,pending,EMEA,retail,182.27,6,priority handling requested,2024-08-25
108815,1133,fulfilled,LATAM,partner,1387.57,13,priority handling requested,2024-11-05
113969,1119,cancelled,APAC,web,373.9,16,priority handling requested,2024-08-16
107943,1080,pending,LATAM,web,2056.58,4,priority handling requested,2024-06-24
106487,1054,refunded,EMEA,phone,1726.95,28,priority handling requested,2025-04-18
108576,1204,pending,EMEA,web,1387.05,13,priority handling requested,2024-07-27
104617,1072,pending,APAC,phone,283.01,13,,2025-02-01
100375,1020,fulfilled,LATAM,web,605.29,25,priority handling requested,2024-08-24
118336,1282,fulfilled,EMEA,retail,1668.88,7,priority handling requested,2025-05-19
111706,1241,pending,EMEA,web,1526.14,23,priority handling requested,2024-04-04
113839,1329,pending,APAC,web,2108.06,3,priority handling requested,2024-03-23
105915,1039,pending,LATAM,partner,2057.3,3,priority handling requested,2024-06-06
102028,1086,pending,APAC,phone,975.5,5,priority handling requested,2024-08-06
110807,1016,pending,NA,web,972.92,10,priority handling requested,2024-03-18
104927,1240,cancelled,LATAM,partner,1320.67,8,priority handling requested,2025-01-30
104271,1275,fulfilled,EMEA,partner,854.45,18,priority handling requested,2024-10-06
109628,1060,cancelled,NA,partner,1861.56,13,priority handling requested,2024-02-09
118456,1386,pending,NA,phone,1160.07,22,priority handling requested,2024-11-28
100468,1196,fulfilled,APAC,retail,2261.47,7,priority handling requested,2025-04-06
103405,1043,refunded,APAC,web,1154.32,29,priority handling requested,2024-09-05
119043,1372,refunded,LATAM,web,317.85,30,priority handling requested,2024-03-29
118982,1334,pending,NA,phone,1299.68,13,priority handling requested,2024-08-20
102698,1128,refunded,NA,retail,2346.2,21,priority handling requested,2024-10-21
114985,1340,refunded,APAC,retail,2177.93,17,priority handling requested,2024-01-26
101916,1345,refunded,NA,partner,1767.47,13,priority handling requested,2024-09-20
114023,1123,pending,LATAM,retail,2450.7,8,priority handling requested,2024-12-09
100177,1184,refunded,APAC,retail,1856.14,14,priority handling requested,2024-04-16
108417,1044,refunded,APAC,phone,309.94,6,priority handling requested,2025-05-25
100763,1307,refunded,LATAM,phone,1387.39,12,priority handling requested,2024-03-08
117568,1188,fulfilled,EMEA,partner,65.04,6,priority handling requested,2024-05-29
101654,1358,fulfilled,EMEA,phone,878.66,3,priority handling requested,2024-01-29
113948,1316,pending,LATAM,phone,1391.77,4,priority handling requested,2025-03-28
116432,1322,refunded,APAC,phone,1780.87,23,priority handling requested,2024-06-20
111407,1109,pending,LATAM,partner,1248.49,26,priority handling requested,2024-07-28
102994,1212,fulfilled,APAC,phone,1012.95,1,priority handling requested,2025-04-06
103870,1227,fulfilled,APAC,phone,1916.26,2,,2024-11-13
115126,1235,cancelled,EMEA,partner,1369.53,19,,2025-03-20
105586,1178,refunded,LATAM,partner,1482.63,22,,2024-08-21
111263,1312,fulfilled,NA,retail,815.06,17,,2025-02-03
111398,1140,fulfilled,APAC,partner,592.36,1,priority handling requested,2024-04-21
118514,1102,fulfilled,NA,retail,300.54,25,priority handling requested,2024-01-31
109052,1291,cancelled,APAC,web,431.27,16,priority handling requested,2024-02-16
113767,1308,refunded,APAC,partner,1913.44,15,priority handling requested,2025-04-07
101799,1353,refunded,EMEA,partner,2462.71,22,priority handling requested,2024-11-13
115504,1128,pending,EMEA,partner,793.76,24,,2025-01-16
111463,1013,pending,APAC,partner,1416.17,17,priority handling requested,2025-02-20
105845,1128,pending,APAC,partner,1707.91,4,priority handling requested,2025-04-02
101382,1186,cancelled,LATAM,web,544.5,25,priority handling requested,2024-01-31
